book,chapter,word,value,sentiment
sorcerersStone,4,empty,-1,NA
sorcerersStone,4,grate,NA,FALSE
sorcerersStone,4,bent,NA,FALSE
sorcerersStone,4,fire,-2,NA
sorcerersStone,4,flickering,NA,FALSE
sorcerersStone,4,warmth,2,TRUE
sorcerersStone,4,sunk,NA,FALSE
sorcerersStone,4,hot,NA,TRUE
sorcerersStone,4,sagged,NA,FALSE
sorcerersStone,4,smell,NA,FALSE
sorcerersStone,4,fat,NA,FALSE
sorcerersStone,4,sharply,NA,FALSE
sorcerersStone,4,worry,-3,FALSE
sorcerersStone,4,wonderful,4,TRUE
sorcerersStone,4,shocked,-2,FALSE
sorcerersStone,4,loud,NA,FALSE
sorcerersStone,4,anger,-3,FALSE
sorcerersStone,4,bad,-3,FALSE
sorcerersStone,4,explode,NA,FALSE
sorcerersStone,4,pale,NA,FALSE
sorcerersStone,4,wildly,NA,FALSE
sorcerersStone,4,famous,NA,TRUE
sorcerersStone,4,famous,NA,TRUE
sorcerersStone,4,famous,NA,TRUE
sorcerersStone,4,bewildered,NA,FALSE
sorcerersStone,4,stop,-1,NA
sorcerersStone,4,stop,-1,NA
sorcerersStone,4,forbid,NA,FALSE
sorcerersStone,4,furious,-3,FALSE
sorcerersStone,4,rage,-2,FALSE
sorcerersStone,4,leave,-1,NA
sorcerersStone,4,eagerly,NA,TRUE
sorcerersStone,4,stop,-1,NA
sorcerersStone,4,forbid,NA,FALSE
sorcerersStone,4,panic,-3,FALSE
sorcerersStone,4,gasp,NA,FALSE
sorcerersStone,4,boil,NA,FALSE
sorcerersStone,4,grand,3,TRUE
sorcerersStone,4,supreme,NA,TRUE
sorcerersStone,4,dear,2,NA
sorcerersStone,4,pleased,3,TRUE
sorcerersStone,4,accepted,1,NA
sorcerersStone,4,await,-1,NA
sorcerersStone,4,sincerely,2,TRUE
sorcerersStone,4,await,-1,NA
sorcerersStone,4,knock,NA,FALSE
sorcerersStone,4,dear,2,NA
sorcerersStone,4,horrible,-3,FALSE
sorcerersStone,4,hope,2,NA
sorcerersStone,4,angry,-3,FALSE
sorcerersStone,4,stop,-1,NA
sorcerersStone,4,bad,-3,FALSE
sorcerersStone,4,luck,3,TRUE
sorcerersStone,4,stop,-1,NA
sorcerersStone,4,rubbish,NA,FALSE
sorcerersStone,4,disappeared,-1,NA
sorcerersStone,4,freak,NA,FALSE
sorcerersStone,4,proud,2,TRUE
sorcerersStone,4,stopped,-1,NA
sorcerersStone,4,ranting,NA,FALSE
sorcerersStone,4,strange,-1,FALSE
sorcerersStone,4,abnormal,NA,FALSE
sorcerersStone,4,died,-3,FALSE
sorcerersStone,4,crash,-2,FALSE
sorcerersStone,4,crash,-2,FALSE
sorcerersStone,4,angrily,NA,FALSE
sorcerersStone,4,crash,-2,FALSE
sorcerersStone,4,kill,-3,FALSE
sorcerersStone,4,outrage,-3,FALSE
sorcerersStone,4,scandal,-3,FALSE
sorcerersStone,4,anger,-3,FALSE
sorcerersStone,4,anxious,-2,FALSE
sorcerersStone,4,worried,-3,FALSE
sorcerersStone,4,trouble,-2,FALSE
sorcerersStone,4,dirty,-2,FALSE
sorcerersStone,4,fire,-2,NA
sorcerersStone,4,incredible,NA,TRUE
sorcerersStone,4,scared,-2,FALSE
sorcerersStone,4,difficult,-1,FALSE
sorcerersStone,4,bad,-3,FALSE
sorcerersStone,4,bad,-3,FALSE
sorcerersStone,4,worse,-3,FALSE
sorcerersStone,4,worse,-3,FALSE
sorcerersStone,4,worse,-3,FALSE
sorcerersStone,4,afraid,-2,FALSE
sorcerersStone,4,dark,NA,FALSE
sorcerersStone,4,trust,1,TRUE
sorcerersStone,4,friendly,2,TRUE
sorcerersStone,4,strange,-1,FALSE
sorcerersStone,4,terrible,-3,FALSE
sorcerersStone,4,killed,-3,FALSE
sorcerersStone,4,safe,1,TRUE
sorcerersStone,4,afraid,-2,FALSE
sorcerersStone,4,dark,NA,FALSE
sorcerersStone,4,dirty,-2,FALSE
sorcerersStone,4,sad,-2,FALSE
sorcerersStone,4,nicer,NA,TRUE
sorcerersStone,4,killed,-3,FALSE
sorcerersStone,4,kill,-3,FALSE
sorcerersStone,4,clean,2,TRUE
sorcerersStone,4,cut,-1,NA
sorcerersStone,4,powerful,2,TRUE
sorcerersStone,4,evil,-3,FALSE
sorcerersStone,4,curse,-1,FALSE
sorcerersStone,4,care,2,NA
sorcerersStone,4,famous,NA,TRUE
sorcerersStone,4,kill,-3,FALSE
sorcerersStone,4,killed,-3,FALSE
sorcerersStone,4,painful,NA,FALSE
sorcerersStone,4,blinding,NA,FALSE
sorcerersStone,4,cold,NA,FALSE
sorcerersStone,4,cruel,-3,FALSE
sorcerersStone,4,laugh,1,NA
sorcerersStone,4,sadly,-2,FALSE
sorcerersStone,4,ruined,-2,FALSE
sorcerersStone,4,forgotten,-1,NA
sorcerersStone,4,courage,2,TRUE
sorcerersStone,4,accept,1,NA
sorcerersStone,4,strange,-1,FALSE
sorcerersStone,4,beating,-1,NA
sorcerersStone,4,denying,-2,FALSE
sorcerersStone,4,sticky,NA,FALSE
sorcerersStone,4,battered,NA,FALSE
sorcerersStone,4,warning,-3,FALSE
sorcerersStone,4,warning,-3,FALSE
sorcerersStone,4,danger,-2,FALSE
sorcerersStone,4,courage,2,TRUE
sorcerersStone,4,failed,-2,FALSE
sorcerersStone,4,fell,NA,FALSE
sorcerersStone,4,silent,NA,TRUE
sorcerersStone,4,sagged,NA,FALSE
sorcerersStone,4,disappeared,-1,NA
sorcerersStone,4,kill,-3,FALSE
sorcerersStone,4,famous,NA,TRUE
sorcerersStone,4,powerful,2,TRUE
sorcerersStone,4,died,-3,FALSE
sorcerersStone,4,die,-3,FALSE
sorcerersStone,4,lost,-3,FALSE
sorcerersStone,4,weak,-2,FALSE
sorcerersStone,4,stumped,NA,FALSE
sorcerersStone,4,warmth,2,TRUE
sorcerersStone,4,respect,NA,TRUE
sorcerersStone,4,feeling,1,NA
sorcerersStone,4,pleased,3,TRUE
sorcerersStone,4,proud,2,TRUE
sorcerersStone,4,horrible,-3,FALSE
sorcerersStone,4,mistake,-2,FALSE
sorcerersStone,4,bullied,-2,NA
sorcerersStone,4,defeated,-2,TRUE
sorcerersStone,4,mistake,-2,FALSE
sorcerersStone,4,scared,-2,FALSE
sorcerersStone,4,angry,-3,FALSE
sorcerersStone,4,fire,-2,NA
sorcerersStone,4,odd,-2,FALSE
sorcerersStone,4,furious,-3,FALSE
sorcerersStone,4,upset,-2,FALSE
sorcerersStone,4,angry,-3,FALSE
sorcerersStone,4,reach,1,NA
sorcerersStone,4,dreading,-2,NA
sorcerersStone,4,ridiculous,-3,FALSE
sorcerersStone,4,revenge,-2,FALSE
sorcerersStone,4,smiling,2,TRUE
sorcerersStone,4,positively,2,TRUE
sorcerersStone,4,famous,NA,TRUE
sorcerersStone,4,fight,-1,NA
sorcerersStone,4,hissed,NA,FALSE
sorcerersStone,4,grateful,3,TRUE
sorcerersStone,4,rubbish,NA,FALSE
sorcerersStone,4,stop,-1,NA
sorcerersStone,4,stop,-1,NA
sorcerersStone,4,mad,-3,FALSE
sorcerersStone,4,finest,NA,TRUE
sorcerersStone,4,fool,-2,FALSE
sorcerersStone,4,magic,NA,TRUE
sorcerersStone,4,insult,-2,FALSE
sorcerersStone,4,sharp,NA,TRUE
sorcerersStone,4,squeal,NA,FALSE
sorcerersStone,4,fat,NA,FALSE
sorcerersStone,4,pain,-2,FALSE
sorcerersStone,4,terrified,-3,NA
sorcerersStone,4,lost,-3,FALSE
sorcerersStone,4,temper,NA,FALSE
sorcerersStone,4,pig,NA,FALSE
sorcerersStone,4,pig,NA,FALSE
sorcerersStone,4,grateful,3,TRUE
sorcerersStone,4,magic,NA,TRUE
sorcerersStone,4,strictly,NA,FALSE
sorcerersStone,4,keen,1,TRUE
sorcerersStone,4,magic,NA,TRUE
sorcerersStone,4,expelled,-2,NA
sorcerersStone,4,expelled,-2,NA
sorcerersStone,5,dream,1,NA
sorcerersStone,5,loud,NA,FALSE
sorcerersStone,5,noise,NA,FALSE
sorcerersStone,5,sinking,NA,FALSE
sorcerersStone,5,dream,1,NA
sorcerersStone,5,fell,NA,FALSE
sorcerersStone,5,collapsed,-2,NA
sorcerersStone,5,scrambled,NA,FALSE
sorcerersStone,5,happy,3,TRUE
sorcerersStone,5,swelling,NA,FALSE
sorcerersStone,5,straight,1,NA
sorcerersStone,5,top,2,TRUE
sorcerersStone,5,attack,-1,FALSE
sorcerersStone,5,pay,-1,NA
sorcerersStone,5,slug,NA,FALSE
sorcerersStone,5,strange,-1,FALSE
sorcerersStone,5,happy,3,TRUE
sorcerersStone,5,huge,1,NA
sorcerersStone,5,pay,-1,NA
sorcerersStone,5,magic,NA,TRUE
sorcerersStone,5,worry,-3,FALSE
sorcerersStone,5,leave,-1,NA
sorcerersStone,5,destroyed,-3,NA
sorcerersStone,5,gold,NA,TRUE
sorcerersStone,5,stop,-1,NA
sorcerersStone,5,bad,-3,FALSE
sorcerersStone,5,cold,NA,FALSE
sorcerersStone,5,yeah,1,NA
sorcerersStone,5,mad,-3,FALSE
sorcerersStone,5,rob,-2,NA
sorcerersStone,5,mess,-2,FALSE
sorcerersStone,5,safe,1,TRUE
sorcerersStone,5,matter,1,NA
sorcerersStone,5,proudly,2,NA
sorcerersStone,5,trust,1,TRUE
sorcerersStone,5,yeah,1,NA
sorcerersStone,5,magic,NA,TRUE
sorcerersStone,5,shame,-2,FALSE
sorcerersStone,5,eager,2,TRUE
sorcerersStone,5,magic,NA,TRUE
sorcerersStone,5,mad,-3,FALSE
sorcerersStone,5,rob,-2,NA
sorcerersStone,5,die,-3,FALSE
sorcerersStone,5,hunger,-2,NA
sorcerersStone,5,difficult,-1,FALSE
sorcerersStone,5,magic,NA,TRUE
sorcerersStone,5,magic,NA,TRUE
sorcerersStone,5,stop,-1,NA
sorcerersStone,5,leave,-1,NA
sorcerersStone,5,fudge,NA,FALSE
sorcerersStone,5,bungler,NA,FALSE
sorcerersStone,5,magic,NA,TRUE
sorcerersStone,5,magic,NA,TRUE
sorcerersStone,5,solutions,1,NA
sorcerersStone,5,bumped,NA,FALSE
sorcerersStone,5,blame,-2,FALSE
sorcerersStone,5,perfectly,3,TRUE
sorcerersStone,5,dream,1,NA
sorcerersStone,5,reached,1,NA
sorcerersStone,5,protective,NA,TRUE
sorcerersStone,5,hide,-1,NA
sorcerersStone,5,magic,NA,TRUE
sorcerersStone,5,magical,NA,TRUE
sorcerersStone,5,magical,NA,TRUE
sorcerersStone,5,magical,NA,TRUE
sorcerersStone,5,fantastic,4,TRUE
sorcerersStone,5,dark,NA,FALSE
sorcerersStone,5,protection,NA,TRUE
sorcerersStone,5,stuck,-2,FALSE
sorcerersStone,5,barrier,-2,NA
sorcerersStone,5,complained,-2,FALSE
sorcerersStone,5,slow,NA,FALSE
sorcerersStone,5,magic,NA,TRUE
sorcerersStone,5,broken,-1,FALSE
sorcerersStone,5,led,NA,TRUE
sorcerersStone,5,huge,1,NA
sorcerersStone,5,magic,NA,TRUE
sorcerersStone,5,gold,NA,TRUE
sorcerersStone,5,huge,1,NA
sorcerersStone,5,joke,2,FALSE
sorcerersStone,5,humor,2,TRUE
sorcerersStone,5,unbelievable,-1,FALSE
sorcerersStone,5,trusting,NA,TRUE
sorcerersStone,5,leaky,NA,FALSE
sorcerersStone,5,famous,NA,TRUE
sorcerersStone,5,leaky,NA,FALSE
sorcerersStone,5,peculiar,NA,FALSE
sorcerersStone,5,feeling,1,NA
sorcerersStone,5,famous,NA,TRUE
sorcerersStone,5,dark,NA,FALSE
sorcerersStone,5,shabby,NA,FALSE
sorcerersStone,5,top,2,TRUE
sorcerersStone,5,toothless,-2,NA
sorcerersStone,5,chatter,NA,FALSE
sorcerersStone,5,stopped,-1,NA
sorcerersStone,5,smiled,2,NA
sorcerersStone,5,reached,1,NA
sorcerersStone,5,buckle,NA,FALSE
sorcerersStone,5,leaky,NA,FALSE
sorcerersStone,5,silent,NA,TRUE
sorcerersStone,5,bless,2,TRUE
sorcerersStone,5,honor,2,TRUE
sorcerersStone,5,tears,-2,NA
sorcerersStone,5,leaky,NA,FALSE
sorcerersStone,5,proud,2,TRUE
sorcerersStone,5,proud,2,TRUE
sorcerersStone,5,shake,NA,FALSE
sorcerersStone,5,flutter,NA,TRUE
sorcerersStone,5,delighted,3,TRUE
sorcerersStone,5,top,2,TRUE
sorcerersStone,5,fell,NA,FALSE
sorcerersStone,5,excitement,3,TRUE
sorcerersStone,5,cried,-2,NA
sorcerersStone,5,pale,NA,FALSE
sorcerersStone,5,nervously,-2,FALSE
sorcerersStone,5,pleased,3,TRUE
sorcerersStone,5,magic,NA,TRUE
sorcerersStone,5,dark,NA,FALSE
sorcerersStone,5,laughed,1,NA
sorcerersStone,5,nervously,-2,FALSE
sorcerersStone,5,terrified,-3,NA
sorcerersStone,5,babble,NA,FALSE
sorcerersStone,5,led,NA,TRUE
sorcerersStone,5,trash,NA,FALSE
sorcerersStone,5,famous,NA,TRUE
sorcerersStone,5,nervous,-2,FALSE
sorcerersStone,5,yeah,1,NA
sorcerersStone,5,poor,-2,FALSE
sorcerersStone,5,brilliant,4,TRUE
sorcerersStone,5,fine,2,TRUE
sorcerersStone,5,nasty,-3,FALSE
sorcerersStone,5,trouble,-2,FALSE
sorcerersStone,5,scared,-2,FALSE
sorcerersStone,5,scared,-2,FALSE
sorcerersStone,5,trash,NA,FALSE
sorcerersStone,5,twisted,NA,FALSE
sorcerersStone,5,amazement,NA,TRUE
sorcerersStone,5,instantly,NA,TRUE
sorcerersStone,5,solid,2,TRUE
sorcerersStone,5,yeah,1,NA
sorcerersStone,5,mad,-3,FALSE
sorcerersStone,5,soft,NA,TRUE
sorcerersStone,5,dark,NA,FALSE
sorcerersStone,5,screech,NA,FALSE
sorcerersStone,5,fastest,NA,TRUE
sorcerersStone,5,strange,-1,FALSE
sorcerersStone,5,reached,1,NA
sorcerersStone,5,gold,NA,TRUE
sorcerersStone,5,yeah,1,NA
sorcerersStone,5,clever,2,TRUE
sorcerersStone,5,stranger,NA,FALSE
sorcerersStone,5,awaits,-1,NA
sorcerersStone,5,sin,NA,FALSE
sorcerersStone,5,greed,-3,FALSE
sorcerersStone,5,pay,-1,NA
sorcerersStone,5,dearly,3,NA
sorcerersStone,5,treasure,2,TRUE
sorcerersStone,5,warned,-2,FALSE
sorcerersStone,5,beware,NA,FALSE
sorcerersStone,5,treasure,2,TRUE
sorcerersStone,5,mad,-3,FALSE
sorcerersStone,5,rob,-2,NA
sorcerersStone,5,precious,NA,TRUE
sorcerersStone,5,leading,NA,TRUE
sorcerersStone,5,free,1,TRUE
sorcerersStone,5,safe,1,TRUE
sorcerersStone,5,wrinkled,NA,FALSE
sorcerersStone,5,glowing,NA,TRUE
sorcerersStone,5,golden,NA,TRUE
sorcerersStone,5,carefully,2,NA
sorcerersStone,5,leading,NA,TRUE
sorcerersStone,5,mysteriously,NA,FALSE
sorcerersStone,5,trusted,2,TRUE
sorcerersStone,5,worth,2,TRUE
sorcerersStone,5,steeply,NA,FALSE
sorcerersStone,5,difficulty,NA,FALSE
sorcerersStone,5,impossible,NA,FALSE
sorcerersStone,5,cold,NA,FALSE
sorcerersStone,5,fire,-2,NA
sorcerersStone,5,twisted,NA,FALSE
sorcerersStone,5,huge,1,NA
sorcerersStone,5,noise,NA,FALSE
sorcerersStone,5,sick,-2,FALSE
sorcerersStone,5,stopped,-1,NA
sorcerersStone,5,lean,NA,TRUE
sorcerersStone,5,stop,-1,NA
sorcerersStone,5,trembling,-2,NA
sorcerersStone,5,smoke,NA,FALSE
sorcerersStone,5,cleared,1,TRUE
sorcerersStone,5,gold,NA,TRUE
sorcerersStone,5,smiled,2,NA
sorcerersStone,5,incredible,NA,TRUE
sorcerersStone,5,faster,NA,TRUE
sorcerersStone,5,complained,-2,FALSE
sorcerersStone,5,fortune,NA,TRUE
sorcerersStone,5,helped,NA,TRUE
sorcerersStone,5,gold,NA,TRUE
sorcerersStone,5,easy,1,TRUE
sorcerersStone,5,safe,1,TRUE
sorcerersStone,5,slowly,NA,FALSE
sorcerersStone,5,dark,NA,FALSE
sorcerersStone,5,sucked,NA,FALSE
sorcerersStone,5,trapped,-2,FALSE
sorcerersStone,5,nasty,-3,FALSE
sorcerersStone,5,grin,NA,TRUE
sorcerersStone,5,extraordinary,NA,TRUE
sorcerersStone,5,top,2,TRUE
sorcerersStone,5,eagerly,NA,TRUE
sorcerersStone,5,fabulous,4,TRUE
sorcerersStone,5,jewels,1,NA
sorcerersStone,5,empty,-1,NA
sorcerersStone,5,lying,NA,FALSE
sorcerersStone,5,infernal,NA,FALSE
sorcerersStone,5,wild,NA,FALSE
sorcerersStone,5,leaky,NA,FALSE
sorcerersStone,5,hate,-3,FALSE
sorcerersStone,5,sick,-2,FALSE
sorcerersStone,5,feeling,1,NA
sorcerersStone,5,nervous,-2,FALSE
sorcerersStone,5,smiling,2,TRUE
sorcerersStone,5,pale,NA,FALSE
sorcerersStone,5,bored,-2,FALSE
sorcerersStone,5,drag,-1,FALSE
sorcerersStone,5,bully,-2,FALSE
sorcerersStone,5,crime,-3,FALSE
sorcerersStone,5,agree,1,NA
sorcerersStone,5,feeling,1,NA
sorcerersStone,5,stupid,-2,FALSE
sorcerersStone,5,leave,-1,NA
sorcerersStone,5,wishing,1,NA
sorcerersStone,5,pleased,3,TRUE
sorcerersStone,5,liking,NA,TRUE
sorcerersStone,5,savage,NA,FALSE
sorcerersStone,5,drunk,-2,FALSE
sorcerersStone,5,magic,NA,TRUE
sorcerersStone,5,fire,-2,NA
sorcerersStone,5,brilliant,4,TRUE
sorcerersStone,5,coldly,NA,FALSE
sorcerersStone,5,sneer,NA,FALSE
sorcerersStone,5,dead,-3,FALSE
sorcerersStone,5,matter,1,NA
sorcerersStone,5,dear,2,NA
sorcerersStone,5,excuse,-1,FALSE
sorcerersStone,5,stop,-1,NA
sorcerersStone,5,quiet,NA,TRUE
sorcerersStone,5,nuts,-3,NA
sorcerersStone,5,lied,-2,FALSE
sorcerersStone,5,stopped,-1,NA
sorcerersStone,5,cheered,2,NA
sorcerersStone,5,worse,-3,FALSE
sorcerersStone,5,leaky,NA,FALSE
sorcerersStone,5,magic,NA,TRUE
sorcerersStone,5,hard,-1,FALSE
sorcerersStone,5,bad,-3,FALSE
sorcerersStone,5,flourish,NA,TRUE
sorcerersStone,5,peculiar,NA,FALSE
sorcerersStone,5,wild,NA,FALSE
sorcerersStone,5,drag,-1,FALSE
sorcerersStone,5,curses,NA,FALSE
sorcerersStone,5,bewitch,NA,FALSE
sorcerersStone,5,enemies,-2,FALSE
sorcerersStone,5,loss,-3,FALSE
sorcerersStone,5,curse,-1,FALSE
sorcerersStone,5,magic,NA,TRUE
sorcerersStone,5,curses,NA,FALSE
sorcerersStone,5,solid,2,TRUE
sorcerersStone,5,gold,NA,TRUE
sorcerersStone,5,nice,3,TRUE
sorcerersStone,5,fascinating,3,TRUE
sorcerersStone,5,horrible,-3,FALSE
sorcerersStone,5,smell,NA,FALSE
sorcerersStone,5,bad,-3,FALSE
sorcerersStone,5,bright,1,TRUE
sorcerersStone,5,hung,NA,FALSE
sorcerersStone,5,scoop,3,NA
sorcerersStone,5,yeah,1,NA
sorcerersStone,5,laughed,1,NA
sorcerersStone,5,dead,-3,FALSE
sorcerersStone,5,dark,NA,FALSE
sorcerersStone,5,flickering,NA,FALSE
sorcerersStone,5,jewel,1,NA
sorcerersStone,5,bright,1,TRUE
sorcerersStone,5,beautiful,3,TRUE
sorcerersStone,5,fast,NA,TRUE
sorcerersStone,5,stop,-1,NA
sorcerersStone,5,magic,NA,TRUE
sorcerersStone,5,shabby,NA,FALSE
sorcerersStone,5,gold,NA,TRUE
sorcerersStone,5,fine,2,TRUE
sorcerersStone,5,dusty,NA,FALSE
sorcerersStone,5,empty,-1,NA
sorcerersStone,5,strangely,-1,FALSE
sorcerersStone,5,strict,NA,FALSE
sorcerersStone,5,neatly,NA,TRUE
sorcerersStone,5,dust,NA,FALSE
sorcerersStone,5,tingle,NA,TRUE
sorcerersStone,5,magic,NA,TRUE
sorcerersStone,5,soft,NA,TRUE
sorcerersStone,5,loud,NA,FALSE
sorcerersStone,5,noise,NA,FALSE
sorcerersStone,5,pale,NA,FALSE
sorcerersStone,5,gloom,-1,FALSE
sorcerersStone,5,nice,3,TRUE
sorcerersStone,5,charm,3,TRUE
sorcerersStone,5,creepy,NA,FALSE
sorcerersStone,5,favored,2,TRUE
sorcerersStone,5,excellent,3,TRUE
sorcerersStone,5,favored,2,TRUE
sorcerersStone,5,scar,NA,FALSE
sorcerersStone,5,powerful,2,TRUE
sorcerersStone,5,powerful,2,TRUE
sorcerersStone,5,wrong,-2,FALSE
sorcerersStone,5,relief,NA,TRUE
sorcerersStone,5,nice,3,TRUE
sorcerersStone,5,expelled,-2,NA
sorcerersStone,5,stern,NA,FALSE
sorcerersStone,5,sharply,NA,FALSE
sorcerersStone,5,powerful,2,TRUE
sorcerersStone,5,magical,NA,TRUE
sorcerersStone,5,crumpled,NA,FALSE
sorcerersStone,5,nice,3,TRUE
sorcerersStone,5,flexible,NA,TRUE
sorcerersStone,5,feeling,1,NA
sorcerersStone,5,foolish,-2,FALSE
sorcerersStone,5,happier,NA,TRUE
sorcerersStone,5,tricky,NA,FALSE
sorcerersStone,5,worry,-3,FALSE
sorcerersStone,5,perfect,3,TRUE
sorcerersStone,5,unusual,NA,FALSE
sorcerersStone,5,nice,3,TRUE
sorcerersStone,5,supple,NA,TRUE
sorcerersStone,5,warmth,2,TRUE
sorcerersStone,5,dusty,NA,FALSE
sorcerersStone,5,gold,NA,TRUE
sorcerersStone,5,cried,-2,NA
sorcerersStone,5,bravo,NA,TRUE
sorcerersStone,5,curious,1,NA
sorcerersStone,5,curious,1,NA
sorcerersStone,5,curious,1,NA
sorcerersStone,5,curious,1,NA
sorcerersStone,5,curious,1,NA
sorcerersStone,5,pale,NA,FALSE
sorcerersStone,5,curious,1,NA
sorcerersStone,5,scar,NA,FALSE
sorcerersStone,5,curious,1,NA
sorcerersStone,5,terrible,-3,FALSE
sorcerersStone,5,gold,NA,TRUE
sorcerersStone,5,hung,NA,FALSE
sorcerersStone,5,leaky,NA,FALSE
sorcerersStone,5,empty,-1,NA
sorcerersStone,5,funny,4,FALSE
sorcerersStone,5,strange,-1,FALSE
sorcerersStone,5,quiet,NA,TRUE
sorcerersStone,5,leaky,NA,FALSE
sorcerersStone,5,magic,NA,TRUE
sorcerersStone,5,famous,NA,TRUE
sorcerersStone,5,famous,NA,TRUE
sorcerersStone,5,died,-3,FALSE
sorcerersStone,5,wild,NA,FALSE
sorcerersStone,5,smile,2,TRUE
sorcerersStone,5,worry,-3,FALSE
sorcerersStone,5,fast,NA,TRUE
sorcerersStone,5,fine,2,TRUE
sorcerersStone,5,hard,-1,FALSE
sorcerersStone,5,hard,-1,FALSE
sorcerersStone,5,helped,NA,TRUE
sorcerersStone,6,fun,4,TRUE
sorcerersStone,6,true,2,NA
sorcerersStone,6,scared,-2,FALSE
sorcerersStone,6,terrified,-3,NA
sorcerersStone,6,furious,-3,FALSE
sorcerersStone,6,empty,-1,NA
sorcerersStone,6,improvement,2,TRUE
sorcerersStone,6,depressing,-2,FALSE
sorcerersStone,6,magic,NA,TRUE
sorcerersStone,6,pleased,3,TRUE
sorcerersStone,6,lucky,3,TRUE
sorcerersStone,6,dead,-3,FALSE
sorcerersStone,6,cleared,1,TRUE
sorcerersStone,6,screamed,-2,NA
sorcerersStone,6,funny,4,FALSE
sorcerersStone,6,magic,NA,TRUE
sorcerersStone,6,rubbish,NA,FALSE
sorcerersStone,6,mad,-3,FALSE
sorcerersStone,6,bother,-2,FALSE
sorcerersStone,6,friendly,2,TRUE
sorcerersStone,6,excited,3,TRUE
sorcerersStone,6,nervous,-2,FALSE
sorcerersStone,6,safely,1,TRUE
sorcerersStone,6,huge,1,NA
sorcerersStone,6,reached,1,NA
sorcerersStone,6,dumped,-2,FALSE
sorcerersStone,6,strangely,-1,FALSE
sorcerersStone,6,stopped,-1,NA
sorcerersStone,6,dead,-3,FALSE
sorcerersStone,6,nasty,-3,FALSE
sorcerersStone,6,grin,NA,TRUE
sorcerersStone,6,smile,2,TRUE
sorcerersStone,6,laughing,1,NA
sorcerersStone,6,attract,1,NA
sorcerersStone,6,funny,4,FALSE
sorcerersStone,6,stopped,-1,NA
sorcerersStone,6,annoyed,-2,FALSE
sorcerersStone,6,stupid,-2,FALSE
sorcerersStone,6,desperate,-3,FALSE
sorcerersStone,6,hard,-1,FALSE
sorcerersStone,6,panic,-3,FALSE
sorcerersStone,6,forgotten,-1,NA
sorcerersStone,6,stopped,-1,NA
sorcerersStone,6,quiet,NA,TRUE
sorcerersStone,6,careful,2,NA
sorcerersStone,6,missed,-2,FALSE
sorcerersStone,6,reached,1,NA
sorcerersStone,6,barrier,-2,NA
sorcerersStone,6,cleared,1,TRUE
sorcerersStone,6,dear,2,NA
sorcerersStone,6,barrier,-2,NA
sorcerersStone,6,excuse,-1,FALSE
sorcerersStone,6,dear,2,NA
sorcerersStone,6,kindly,NA,TRUE
sorcerersStone,6,worry,-3,FALSE
sorcerersStone,6,straight,1,NA
sorcerersStone,6,barrier,-2,NA
sorcerersStone,6,stop,-1,NA
sorcerersStone,6,scared,-2,FALSE
sorcerersStone,6,crash,-2,FALSE
sorcerersStone,6,nervous,-2,FALSE
sorcerersStone,6,barrier,-2,NA
sorcerersStone,6,solid,2,TRUE
sorcerersStone,6,smash,NA,FALSE
sorcerersStone,6,barrier,-2,NA
sorcerersStone,6,trouble,-2,FALSE
sorcerersStone,6,broke,-1,FALSE
sorcerersStone,6,barrier,-2,NA
sorcerersStone,6,stop,-1,NA
sorcerersStone,6,ready,NA,TRUE
sorcerersStone,6,crash,-2,FALSE
sorcerersStone,6,wrought,NA,FALSE
sorcerersStone,6,barrier,-2,NA
sorcerersStone,6,smoke,NA,FALSE
sorcerersStone,6,wound,NA,FALSE
sorcerersStone,6,disgruntled,NA,FALSE
sorcerersStone,6,babble,NA,FALSE
sorcerersStone,6,empty,-1,NA
sorcerersStone,6,lost,-3,FALSE
sorcerersStone,6,sigh,-2,NA
sorcerersStone,6,empty,-1,NA
sorcerersStone,6,painfully,NA,FALSE
sorcerersStone,6,barrier,-2,NA
sorcerersStone,6,sweaty,NA,FALSE
sorcerersStone,6,scar,NA,FALSE
sorcerersStone,6,relief,NA,TRUE
sorcerersStone,6,jerk,-3,FALSE
sorcerersStone,6,free,1,TRUE
sorcerersStone,6,shiny,NA,TRUE
sorcerersStone,6,hang,NA,FALSE
sorcerersStone,6,fondly,NA,TRUE
sorcerersStone,6,dear,2,NA
sorcerersStone,6,funny,4,FALSE
sorcerersStone,6,worry,-3,FALSE
sorcerersStone,6,safe,1,TRUE
sorcerersStone,6,poor,-2,FALSE
sorcerersStone,6,scar,NA,FALSE
sorcerersStone,6,poor,-2,FALSE
sorcerersStone,6,dear,2,NA
sorcerersStone,6,polite,NA,TRUE
sorcerersStone,6,stern,NA,FALSE
sorcerersStone,6,forbid,NA,FALSE
sorcerersStone,6,kiss,2,NA
sorcerersStone,6,cry,-1,FALSE
sorcerersStone,6,laughing,1,NA
sorcerersStone,6,crying,-2,NA
sorcerersStone,6,fell,NA,FALSE
sorcerersStone,6,disappear,-1,NA
sorcerersStone,6,excitement,3,TRUE
sorcerersStone,6,pretending,-1,NA
sorcerersStone,6,jokes,2,NA
sorcerersStone,6,scar,NA,FALSE
sorcerersStone,6,eagerly,NA,TRUE
sorcerersStone,6,wow,4,TRUE
sorcerersStone,6,magic,NA,TRUE
sorcerersStone,6,pale,NA,FALSE
sorcerersStone,6,horrible,-3,FALSE
